slNo,cust_id,cust_score,days_in_cart,purchase_hist,gender,rating,purchase
9010,10510,13,18,0,male,1,0
9011,10511,58,26,0,male,5,1
9012,10512,23,26,0,female,2,1
9013,10513,15,21,0,male,3,1
9014,10514,21,30,0,male,3,1
9015,10515,58,12,0,female,5,0
9016,10516,48,59,1,male,3,1
9017,10517,94,20,1,female,4,1
9018,10518,66,23,1,male,2,1
9019,10519,65,6,0,female,1,1
9020,10520,55,17,0,male,2,0
9021,10521,45,34,0,male,0,0
9022,10522,46,40,1,female,3,1
9023,10523,100,34,1,male,2,1
9024,10524,74,41,0,male,1,0
9025,10525,16,24,0,female,1,0
9026,10526,37,49,0,female,0,1
9027,10527,50,24,0,male,5,1
9028,10528,57,44,1,female,2,1
9029,10529,76,43,1,female,0,0
9030,10530,45,5,1,female,1,0
9031,10531,38,21,1,female,0,1
9032,10532,31,54,0,female,1,1
9033,10533,74,10,0,female,2,1
9034,10534,49,53,1,female,2,1
9035,10535,47,33,0,female,4,0
9036,10536,50,30,0,female,4,1
9037,10537,92,28,1,female,3,1
9038,10538,95,10,0,female,0,1
9039,10539,78,22,1,female,5,0
9040,10540,54,15,0,female,5,1
9041,10541,33,40,0,female,2,1
9042,10542,51,6,0,male,4,0
9043,10543,39,58,0,male,4,0
9044,10544,1,18,1,male,1,0
9045,10545,25,47,1,male,4,0
9046,10546,43,44,1,male,0,0
9047,10547,86,44,1,male,2,1
9048,10548,10,55,0,female,0,0
9049,10549,61,18,1,male,4,1
9050,10550,70,48,0,male,2,1
9051,10551,78,44,1,male,4,0
9052,10552,70,16,0,female,3,0
9053,10553,38,44,0,male,4,0
9054,10554,82,26,0,male,2,1
9055,10555,69,23,0,female,3,0
9056,10556,82,22,1,female,5,1
9057,10557,48,4,0,female,4,1
9058,10558,84,31,0,female,5,1
9059,10559,77,23,0,female,0,0
9060,10560,76,46,0,female,0,0
9061,10561,77,47,1,male,5,0
9062,10562,44,13,0,female,0,0
9063,10563,63,6,1,female,1,0
9064,10564,32,19,0,female,1,1
9065,10565,21,41,1,male,2,0
9066,10566,89,16,1,male,2,1
9067,10567,53,49,1,female,4,1
9068,10568,1,9,1,female,4,1
9069,10569,17,20,0,female,3,0
9070,10570,17,33,1,female,0,0
9071,10571,7,15,0,female,2,0
9072,10572,4,7,0,female,0,0
9073,10573,30,12,1,male,3,1
9074,10574,43,20,0,male,1,0
9075,10575,51,58,1,female,5,1
9076,10576,46,24,0,male,3,0
9077,10577,58,13,0,female,0,1
9078,10578,4,47,1,male,3,1
9079,10579,65,52,0,female,5,1
9080,10580,30,48,1,female,5,1
9081,10581,64,33,0,female,4,1
9082,10582,73,1,1,female,2,1
9083,10583,71,32,0,male,2,0
9084,10584,80,24,0,female,4,1
9085,10585,58,25,0,male,1,1
9086,10586,44,33,1,male,0,0
9087,10587,20,23,0,male,3,0
9088,10588,91,6,1,male,4,1
9089,10589,55,30,1,female,1,0
9090,10590,16,12,1,female,4,1
9091,10591,81,4,1,female,5,1
9092,10592,100,29,1,female,1,1
9093,10593,62,14,1,female,4,0
9094,10594,76,57,1,male,3,0
9095,10595,80,2,1,male,5,1
9096,10596,81,30,0,female,1,1
9097,10597,59,3,1,male,3,1
9098,10598,24,59,1,female,4,0
9099,10599,1,9,0,male,3,1
9100,10600,65,12,0,female,0,1
9101,10601,70,1,1,female,3,0
9102,10602,84,50,0,male,0,1
9103,10603,45,57,1,male,2,0
9104,10604,3,57,1,male,1,0
9105,10605,84,46,1,female,0,1
9106,10606,7,10,0,male,2,0
9107,10607,67,28,0,male,0,1
9108,10608,17,27,1,male,3,0
9109,10609,67,2,0,female,5,1
9110,10610,90,51,0,female,2,1
9111,10611,48,56,0,male,0,1
9112,10612,72,29,0,female,5,1
9113,10613,88,32,1,female,2,1
9114,10614,18,36,0,female,4,0
9115,10615,48,51,0,female,5,1
9116,10616,67,10,1,male,3,1
9117,10617,61,1,1,female,5,1
9118,10618,9,21,1,female,2,0
9119,10619,20,11,1,male,0,1
9120,10620,90,45,0,male,4,1
9121,10621,98,42,0,female,0,1
9122,10622,2,56,1,female,3,1
9123,10623,34,58,0,male,1,0
9124,10624,68,22,1,male,4,0
9125,10625,97,8,0,male,4,1
9126,10626,7,12,0,male,2,0
9127,10627,22,8,1,male,3,0
9128,10628,77,25,0,female,0,1
9129,10629,57,40,1,male,3,1
9130,10630,78,3,1,female,3,0
9131,10631,87,59,0,female,1,1
9132,10632,61,33,0,female,3,1
9133,10633,33,30,1,female,1,0
9134,10634,21,30,0,female,0,0
9135,10635,18,11,1,female,4,0
9136,10636,12,47,0,male,0,0
9137,10637,53,7,1,female,2,0
9138,10638,62,52,0,female,4,0
9139,10639,74,10,1,female,2,0
9140,10640,30,30,0,female,1,1
9141,10641,86,30,1,female,2,1
9142,10642,89,51,0,female,1,1
9143,10643,80,3,0,male,1,0
9144,10644,82,33,0,male,2,1
9145,10645,32,38,1,male,5,1
9146,10646,71,21,1,female,0,0
9147,10647,60,2,0,female,0,0
9148,10648,81,50,0,female,5,1
9149,10649,31,16,1,female,5,1
9150,10650,69,21,0,female,1,0
9151,10651,79,60,1,male,0,0
9152,10652,96,41,0,male,2,1
9153,10653,56,29,0,female,5,1
9154,10654,35,19,1,male,1,0
9155,10655,28,22,0,female,2,0
9156,10656,13,13,1,male,5,0
9157,10657,40,11,1,male,2,0
9158,10658,95,22,0,female,2,1
9159,10659,7,6,0,female,3,1
9160,10660,89,45,1,female,1,1
9161,10661,20,23,1,male,2,1
9162,10662,90,25,0,female,4,1
9163,10663,95,5,1,male,5,1
9164,10664,64,2,1,female,2,0
9165,10665,27,6,1,male,3,0
9166,10666,96,53,1,female,3,1
9167,10667,44,29,0,female,4,1
9168,10668,19,60,1,female,0,0
9169,10669,67,59,0,female,0,1
9170,10670,1,2,1,female,2,0
9171,10671,75,49,1,male,5,0
9172,10672,81,17,1,female,2,1
9173,10673,78,8,0,female,2,1
9174,10674,25,27,0,male,0,0
9175,10675,1,51,0,female,0,0
9176,10676,86,17,0,female,0,1
9177,10677,24,38,1,male,3,0
9178,10678,28,28,0,male,2,1
9179,10679,95,53,1,male,2,1
9180,10680,93,4,1,male,4,1
9181,10681,54,14,0,female,4,1
9182,10682,19,31,1,female,4,0
9183,10683,59,32,1,female,2,1
9184,10684,100,19,1,female,2,1
9185,10685,82,42,0,male,5,1
9186,10686,76,27,0,male,4,0
9187,10687,81,23,1,female,3,1
9188,10688,49,10,1,female,5,0
9189,10689,87,53,0,female,5,1
9190,10690,47,18,0,male,5,1
9191,10691,7,31,0,male,4,0
9192,10692,50,52,0,male,3,0
9193,10693,55,41,1,female,0,1
9194,10694,74,27,1,female,3,0
9195,10695,30,26,1,female,5,0
9196,10696,8,33,0,male,0,0
9197,10697,83,16,0,male,5,1
9198,10698,9,44,1,female,4,0
9199,10699,95,2,0,male,3,1
9200,10700,14,23,0,female,3,1
9201,10701,54,26,0,male,3,0
9202,10702,12,48,0,female,1,0
9203,10703,70,18,1,female,1,1
9204,10704,84,53,0,female,0,1
9205,10705,91,52,1,female,2,1
9206,10706,71,49,0,male,3,1
9207,10707,82,17,1,female,4,1
9208,10708,84,13,0,female,1,1
9209,10709,98,26,1,female,2,1
9210,10710,67,3,1,female,2,0
9211,10711,68,58,1,male,3,1
9212,10712,58,56,1,female,0,0
9213,10713,91,29,1,male,1,1
9214,10714,44,3,0,male,3,0
9215,10715,71,46,1,female,1,1
9216,10716,8,44,0,female,2,0
9217,10717,34,21,0,female,0,0
9218,10718,40,23,0,male,2,1
9219,10719,3,42,1,female,2,0
9220,10720,71,36,0,female,3,1
9221,10721,33,46,0,male,5,0
9222,10722,5,32,1,female,3,1
9223,10723,45,32,0,male,3,0
9224,10724,50,6,0,male,4,0
9225,10725,51,6,0,female,4,1
9226,10726,61,37,1,female,3,1
9227,10727,10,7,1,female,0,0
9228,10728,51,3,0,female,4,1
9229,10729,98,26,1,male,1,1
9230,10730,60,51,1,female,5,1
9231,10731,47,32,1,female,2,0
9232,10732,84,50,1,female,3,1
9233,10733,77,15,0,male,5,1
9234,10734,89,57,0,male,0,1
9235,10735,89,30,0,male,0,1
9236,10736,89,30,1,female,3,1
9237,10737,52,5,1,male,5,0
9238,10738,31,58,0,male,3,0
9239,10739,7,38,1,female,2,0
9240,10740,87,29,0,male,1,1
9241,10741,2,22,1,female,0,0
9242,10742,93,30,1,male,2,1
9243,10743,10,28,0,female,4,1
9244,10744,92,2,0,male,3,1
9245,10745,29,33,0,female,3,0
9246,10746,8,14,0,female,3,0
9247,10747,6,23,1,male,0,0
9248,10748,70,40,0,female,3,1
9249,10749,97,33,0,male,4,1
9250,10750,7,43,1,male,3,0
9251,10751,52,46,1,male,1,1
9252,10752,26,34,0,female,5,0
9253,10753,20,54,1,female,2,1
9254,10754,63,56,1,female,1,0
9255,10755,72,38,0,female,4,1
9256,10756,93,10,0,female,1,1
9257,10757,30,40,1,female,2,0
9258,10758,19,60,0,female,1,0
9259,10759,7,1,0,male,5,1
9260,10760,76,30,0,male,2,1
9261,10761,36,36,0,female,2,0
9262,10762,39,32,1,male,1,0
9263,10763,96,39,1,male,4,1
9264,10764,77,9,0,male,4,0
9265,10765,85,7,1,male,5,1
9266,10766,21,27,0,male,1,0
9267,10767,17,47,0,male,3,1
9268,10768,28,50,1,male,1,0
9269,10769,31,27,1,female,2,0
9270,10770,12,59,1,male,0,0
9271,10771,32,33,0,male,1,0
9272,10772,20,25,0,female,5,1
9273,10773,69,55,1,male,1,0
9274,10774,23,23,1,female,5,0
9275,10775,27,31,1,male,4,1
9276,10776,33,20,0,male,4,0
9277,10777,32,26,1,female,3,1
9278,10778,26,14,1,female,4,0
9279,10779,10,51,0,female,4,1
9280,10780,28,3,1,male,2,1
9281,10781,15,37,0,female,5,1
9282,10782,87,9,0,female,1,1
9283,10783,66,26,0,male,1,0
9284,10784,33,2,0,male,3,0
9285,10785,79,29,1,male,4,1
9286,10786,25,30,0,female,2,1
9287,10787,18,4,0,male,3,1
9288,10788,16,51,0,male,2,0
9289,10789,84,8,0,male,3,1
9290,10790,43,19,0,male,1,1
9291,10791,93,28,0,male,5,1
9292,10792,77,1,0,female,1,0
9293,10793,93,29,1,male,3,1
9294,10794,80,21,1,female,4,0
9295,10795,62,46,1,male,3,0
9296,10796,88,21,0,female,3,1
9297,10797,73,25,1,female,3,1
9298,10798,56,11,1,female,4,0
9299,10799,34,24,0,female,1,1
9300,10800,86,33,1,male,4,1
9301,10801,98,46,0,male,5,1
9302,10802,42,22,0,female,4,1
9303,10803,67,10,1,male,5,1
9304,10804,2,42,0,female,1,0
9305,10805,78,15,0,female,4,0
9306,10806,67,24,0,female,2,1
9307,10807,45,49,0,female,5,1
9308,10808,36,30,0,male,4,0
9309,10809,7,2,0,male,5,1
9310,10810,60,43,1,female,5,1
9311,10811,28,56,1,female,1,0
9312,10812,99,18,1,female,3,1
9313,10813,98,17,1,female,4,1
9314,10814,83,31,0,female,2,1
9315,10815,12,51,1,male,1,0
9316,10816,98,43,1,male,2,1
9317,10817,69,17,1,female,2,0
9318,10818,44,42,1,female,4,1
9319,10819,17,8,0,female,0,0
9320,10820,77,53,0,male,3,1
9321,10821,41,41,0,male,2,0
9322,10822,45,10,1,female,3,0
9323,10823,22,44,1,male,2,1
9324,10824,86,11,1,female,5,1
9325,10825,64,5,1,female,2,0
9326,10826,20,5,1,female,2,0
9327,10827,25,30,0,female,4,0
9328,10828,47,39,1,male,0,1
9329,10829,47,5,0,male,2,1
9330,10830,50,38,0,male,0,0
9331,10831,75,4,0,female,5,1
9332,10832,44,18,0,female,4,0
9333,10833,21,57,1,female,4,1
9334,10834,100,3,0,male,0,1
9335,10835,88,11,1,male,5,1
9336,10836,26,9,1,male,2,0
9337,10837,63,59,1,male,1,0
9338,10838,46,2,0,male,1,0
9339,10839,91,9,0,male,5,1
9340,10840,94,17,0,male,5,1
9341,10841,48,7,1,female,5,1
9342,10842,69,48,0,male,1,1
9343,10843,51,2,0,male,2,0
9344,10844,72,23,0,female,5,1
9345,10845,65,56,0,female,4,1
9346,10846,74,60,0,male,1,1
9347,10847,3,2,0,female,3,1
9348,10848,41,35,1,female,2,0
9349,10849,99,9,1,female,2,1
9350,10850,56,58,0,male,2,1
9351,10851,73,24,1,male,2,0
9352,10852,58,7,0,male,5,0
9353,10853,16,37,1,female,4,0
9354,10854,88,19,0,male,5,1
9355,10855,6,36,1,female,4,1
9356,10856,49,47,0,female,2,1
9357,10857,44,10,0,female,2,1
9358,10858,44,3,1,female,1,1
9359,10859,32,40,1,female,3,1
9360,10860,40,35,0,female,3,1
9361,10861,46,38,1,male,2,1
9362,10862,29,29,0,female,3,1
9363,10863,72,45,0,female,5,1
9364,10864,6,36,1,male,5,0
9365,10865,60,35,0,female,3,1
9366,10866,35,4,0,male,3,0
9367,10867,89,20,1,male,4,1
9368,10868,85,46,0,male,3,1
9369,10869,86,34,0,female,3,1
9370,10870,90,24,1,male,4,1
9371,10871,4,40,0,male,0,0
9372,10872,70,15,0,female,2,0
9373,10873,25,29,0,female,4,1
9374,10874,11,53,1,male,4,0
9375,10875,26,38,1,female,4,0
9376,10876,37,23,0,female,2,1
9377,10877,37,11,1,female,0,1
9378,10878,73,58,1,female,2,0
9379,10879,24,56,0,male,2,0
9380,10880,72,54,1,male,1,0
9381,10881,20,32,0,female,5,1
9382,10882,53,10,0,female,5,1
9383,10883,58,39,0,female,3,1
9384,10884,48,24,1,male,5,0
9385,10885,75,35,0,female,0,1
9386,10886,76,34,0,female,5,1
9387,10887,26,23,1,female,0,0
9388,10888,62,43,0,male,2,0
9389,10889,5,47,0,female,2,0
9390,10890,20,21,0,male,2,1
9391,10891,100,5,1,male,3,1
9392,10892,100,30,0,male,0,1
9393,10893,46,59,1,female,1,0
9394,10894,12,15,1,female,3,0
9395,10895,26,23,0,male,3,0
9396,10896,49,35,1,male,0,1
9397,10897,94,58,1,female,2,1
9398,10898,86,59,0,male,1,1
9399,10899,43,52,0,male,1,0
9400,10900,80,58,0,male,4,1
9401,10901,15,28,0,female,5,0
9402,10902,45,26,1,male,3,1
9403,10903,81,48,0,male,4,1
9404,10904,65,15,1,female,1,0
9405,10905,47,19,1,male,5,1
9406,10906,71,31,1,female,1,0
9407,10907,47,31,1,female,3,1
9408,10908,40,8,1,female,1,0
9409,10909,86,15,1,female,3,1
9410,10910,29,39,1,male,0,1
9411,10911,28,49,0,female,4,1
9412,10912,98,7,1,female,2,1
9413,10913,40,44,1,female,4,0
9414,10914,88,40,1,male,4,1
9415,10915,77,34,1,male,4,0
9416,10916,20,36,0,male,1,0
9417,10917,86,10,0,male,3,1
9418,10918,29,6,0,female,3,1
9419,10919,97,34,1,male,4,1
9420,10920,88,19,1,female,5,1
9421,10921,58,52,0,male,3,1
9422,10922,86,38,1,male,5,1
9423,10923,44,7,0,male,2,0
9424,10924,84,47,1,female,2,1
9425,10925,20,45,0,female,1,1
9426,10926,29,16,0,female,4,0
9427,10927,17,23,0,male,2,0
9428,10928,85,57,1,male,1,1
9429,10929,39,29,1,male,3,0
9430,10930,36,55,0,male,4,0
9431,10931,76,60,0,male,5,1
9432,10932,17,55,1,male,4,0
9433,10933,67,55,0,female,4,0
9434,10934,48,29,1,male,5,1
9435,10935,49,8,1,male,1,1
9436,10936,44,47,1,male,4,1
9437,10937,38,9,0,female,0,1
9438,10938,18,15,1,female,5,1
9439,10939,25,41,0,male,2,0
9440,10940,68,11,1,male,3,1
9441,10941,66,58,1,male,5,1
9442,10942,25,33,0,male,2,0
9443,10943,31,38,0,female,4,0
9444,10944,8,15,0,female,0,0
9445,10945,19,26,0,female,2,0
9446,10946,16,23,1,male,0,0
9447,10947,64,32,1,male,5,0
9448,10948,38,7,0,male,2,0
9449,10949,23,18,1,male,4,1
9450,10950,18,15,1,male,5,0
9451,10951,58,33,0,female,0,0
9452,10952,72,60,1,male,2,0
9453,10953,18,12,0,male,1,0
9454,10954,86,31,0,male,0,1
9455,10955,96,28,0,male,4,1
9456,10956,8,9,1,male,5,0
9457,10957,14,47,1,male,2,0
9458,10958,44,35,1,female,3,0
9459,10959,9,41,0,female,5,0
9460,10960,89,35,1,female,0,1
9461,10961,42,52,1,female,3,0
9462,10962,35,48,1,male,4,0
9463,10963,24,43,1,female,0,0
9464,10964,11,9,0,female,4,0
9465,10965,61,29,1,male,1,1
9466,10966,14,10,1,female,5,0
9467,10967,56,30,1,female,5,1
9468,10968,39,12,1,female,5,1
9469,10969,85,11,1,female,1,1
9470,10970,49,2,0,male,1,0
9471,10971,22,31,0,female,3,0
9472,10972,36,24,0,female,3,0
9473,10973,55,30,1,male,4,0
9474,10974,86,31,1,male,4,1
9475,10975,52,36,1,female,3,1
9476,10976,37,29,0,female,2,0
9477,10977,51,60,0,male,1,1
9478,10978,80,38,0,male,2,0
9479,10979,15,15,0,male,2,0
9480,10980,23,33,0,male,1,1
9481,10981,2,10,1,male,2,0
9482,10982,64,44,1,female,4,0
9483,10983,38,44,1,female,4,0
9484,10984,28,32,0,female,3,0
9485,10985,66,11,1,male,4,0
9486,10986,48,37,1,male,0,0
9487,10987,73,57,1,female,3,1
9488,10988,3,58,1,male,1,0
9489,10989,47,46,0,male,0,1
9490,10990,42,60,1,male,5,0
9491,10991,64,3,0,male,1,0
9492,10992,72,2,0,female,3,0
9493,10993,4,34,1,male,5,0
9494,10994,13,14,0,male,0,0
9495,10995,3,20,0,male,1,0
9496,10996,2,23,1,male,2,0
9497,10997,46,26,0,male,4,1
9498,10998,29,42,1,male,5,1
9499,10999,76,59,0,male,1,0
9500,11000,99,51,1,female,5,1
9501,11001,59,32,0,female,1,0
9502,11002,9,15,0,male,3,1
9503,11003,53,41,1,female,1,1
9504,11004,37,43,0,male,1,1
9505,11005,86,11,1,female,2,1
9506,11006,57,47,1,female,5,1
9507,11007,94,54,1,male,0,1
9508,11008,87,43,1,female,0,1
9509,11009,51,29,0,female,1,0
9510,11010,87,57,1,male,3,1
9511,11011,20,31,1,female,3,1
9512,11012,67,54,1,female,1,0
9513,11013,96,51,0,male,3,1
9514,11014,70,10,0,male,2,0
9515,11015,55,9,1,female,3,1
9516,11016,81,18,1,female,4,1
9517,11017,77,46,0,male,0,0
9518,11018,58,9,1,male,1,0
9519,11019,51,16,1,male,5,0
9520,11020,66,40,1,male,5,1
9521,11021,31,31,1,female,2,0
9522,11022,90,52,1,male,0,1
9523,11023,17,15,1,female,5,1
9524,11024,7,36,0,female,0,0
9525,11025,34,15,0,female,0,0
9526,11026,70,3,0,male,4,0
9527,11027,12,59,1,male,1,0
9528,11028,29,42,1,female,1,1
9529,11029,68,27,1,female,3,0
9530,11030,22,21,1,male,5,1
9531,11031,100,36,0,female,4,1
9532,11032,98,57,0,female,3,1
9533,11033,25,50,0,female,3,0
9534,11034,81,56,0,female,5,1
9535,11035,59,45,0,female,5,1
9536,11036,32,13,0,male,2,0
9537,11037,11,49,0,female,4,1
9538,11038,65,19,0,male,5,1
9539,11039,63,4,0,male,0,1
9540,11040,57,1,0,male,5,1
9541,11041,23,33,0,male,4,0
9542,11042,22,14,1,male,4,0
9543,11043,38,6,0,male,4,0
9544,11044,31,43,1,male,0,1
9545,11045,45,30,1,female,2,0
9546,11046,33,50,1,male,3,1
9547,11047,17,20,0,female,1,0
9548,11048,21,44,0,male,5,1
9549,11049,72,54,0,female,3,0
9550,11050,28,32,0,male,1,1
9551,11051,31,27,0,male,5,1
9552,11052,20,37,1,female,0,0
9553,11053,47,34,0,male,3,0
9554,11054,53,40,0,male,0,1
9555,11055,16,23,0,female,5,0
9556,11056,51,9,1,male,0,1
9557,11057,28,22,0,female,5,0
9558,11058,50,29,1,female,1,0
9559,11059,100,43,1,female,2,1
9560,11060,63,32,0,male,3,0
9561,11061,54,40,1,male,3,1
9562,11062,33,57,0,male,3,1
9563,11063,2,49,0,female,0,0
9564,11064,48,27,0,male,0,1
9565,11065,61,30,1,male,0,0
9566,11066,88,51,0,female,0,1
9567,11067,6,7,1,female,3,0
9568,11068,75,58,1,female,0,0
9569,11069,79,25,1,female,2,0
9570,11070,43,28,1,female,2,1
9571,11071,25,25,0,male,3,0
9572,11072,71,15,0,male,5,1
9573,11073,77,25,1,male,0,1
9574,11074,70,55,1,male,4,0
9575,11075,97,23,1,female,0,1
9576,11076,65,51,0,male,5,1
9577,11077,61,43,0,female,4,0
9578,11078,35,46,0,female,1,0
9579,11079,27,43,1,female,1,1
9580,11080,30,40,0,female,5,1
9581,11081,92,58,0,female,1,1
9582,11082,27,42,0,female,1,0
9583,11083,11,39,1,male,5,0
9584,11084,93,35,0,female,5,1
9585,11085,65,9,1,female,3,0
9586,11086,62,20,1,female,5,0
9587,11087,63,4,0,male,5,1
9588,11088,69,58,0,female,2,0
9589,11089,22,39,0,female,5,0
9590,11090,23,12,0,male,3,0
9591,11091,33,45,0,female,0,0
9592,11092,12,30,0,male,1,0
9593,11093,43,17,0,female,1,1
9594,11094,41,15,0,male,5,1
9595,11095,72,14,0,female,0,1
9596,11096,62,27,1,female,1,0
9597,11097,46,38,1,male,2,1
9598,11098,25,50,0,female,5,0
9599,11099,77,24,0,male,3,0
9600,11100,26,29,1,male,5,0
9601,11101,96,5,1,male,2,1
9602,11102,10,42,1,male,4,0
9603,11103,33,34,1,female,5,1
9604,11104,47,11,1,female,0,1
9605,11105,16,40,1,female,2,0
9606,11106,73,27,1,female,3,0
9607,11107,76,59,1,female,3,0
9608,11108,39,55,1,female,3,0
9609,11109,21,51,0,male,1,1
9610,11110,29,38,1,female,5,1
9611,11111,29,11,1,female,1,0
9612,11112,8,13,0,female,4,1
9613,11113,35,22,0,male,4,1
9614,11114,41,2,0,female,0,0
9615,11115,69,57,0,female,5,1
9616,11116,5,41,1,female,4,0
9617,11117,5,26,0,male,3,0
9618,11118,74,52,1,female,3,1
9619,11119,40,37,1,male,2,0
9620,11120,33,55,1,female,4,0
9621,11121,26,4,1,female,3,1
9622,11122,82,40,1,female,3,1
9623,11123,1,26,0,female,2,0
9624,11124,29,27,1,female,5,1
9625,11125,86,6,1,female,3,1
9626,11126,30,32,0,male,0,1
9627,11127,95,54,1,male,3,1
9628,11128,12,33,1,female,3,0
9629,11129,51,40,1,female,3,0
9630,11130,2,35,1,male,4,0
9631,11131,93,47,1,female,3,1
9632,11132,87,11,1,female,1,1
9633,11133,13,53,0,female,4,1
9634,11134,61,16,0,male,2,0
9635,11135,32,46,0,female,3,1
9636,11136,41,22,1,male,1,1
9637,11137,88,54,1,male,5,1
9638,11138,70,45,0,male,5,1
9639,11139,57,10,0,male,4,1
9640,11140,50,17,1,male,1,0
9641,11141,48,10,1,male,5,0
9642,11142,18,23,0,female,3,1
9643,11143,80,54,1,female,3,1
9644,11144,3,10,0,male,1,0
9645,11145,37,46,0,female,0,1
9646,11146,16,24,1,male,1,0
9647,11147,99,53,1,male,2,1
9648,11148,8,1,0,male,2,0
9649,11149,41,32,1,male,3,1
9650,11150,66,45,0,male,3,1
9651,11151,68,56,0,male,3,1
9652,11152,4,37,0,male,0,0
9653,11153,82,30,1,male,5,1
9654,11154,1,17,1,female,1,0
9655,11155,47,22,1,female,4,1
9656,11156,72,45,0,male,3,0
9657,11157,62,45,1,female,2,0
9658,11158,89,50,0,male,3,1
9659,11159,2,31,1,male,3,0
9660,11160,1,43,0,female,5,0
9661,11161,4,2,0,female,2,0
9662,11162,90,56,0,male,2,1
9663,11163,56,29,1,female,4,1
9664,11164,97,19,0,female,0,1
9665,11165,39,21,0,male,5,0
9666,11166,11,17,0,female,4,1
9667,11167,26,40,0,male,3,0
9668,11168,90,36,0,male,2,1
9669,11169,78,17,0,female,5,1
9670,11170,27,60,0,female,5,1
9671,11171,97,13,0,male,0,1
9672,11172,11,35,1,female,4,1
9673,11173,87,10,1,male,4,1
9674,11174,68,20,1,female,2,0
9675,11175,80,11,1,male,2,0
9676,11176,74,26,0,male,0,0
9677,11177,89,46,0,female,4,1
9678,11178,17,8,0,male,2,0
9679,11179,88,45,1,male,4,1
9680,11180,62,34,1,female,2,0
9681,11181,34,10,0,female,2,0
9682,11182,47,39,1,male,3,1
9683,11183,77,38,1,female,2,0
9684,11184,27,22,0,male,5,1
9685,11185,89,40,0,male,0,1
9686,11186,13,15,1,male,2,0
9687,11187,34,40,0,male,4,0
9688,11188,31,8,1,female,3,1
9689,11189,87,39,0,male,3,1
9690,11190,4,31,0,female,2,0
9691,11191,23,28,1,male,0,0
9692,11192,36,44,0,female,5,0
9693,11193,24,37,0,male,2,1
9694,11194,95,15,0,male,4,1
9695,11195,54,15,0,female,2,1
9696,11196,80,13,1,female,3,1
9697,11197,24,36,1,female,1,1
9698,11198,6,20,0,male,1,0
9699,11199,84,55,1,female,0,1
9700,11200,15,42,0,male,0,0
9701,11201,99,47,0,female,2,1
9702,11202,93,4,0,male,5,1
9703,11203,79,30,1,male,1,0
9704,11204,30,54,0,female,0,0
9705,11205,62,50,0,female,0,1
9706,11206,10,43,0,male,0,0
9707,11207,51,54,0,male,5,0
9708,11208,68,14,1,male,4,0
9709,11209,38,51,1,male,0,0
9710,11210,96,46,0,female,0,1
9711,11211,75,7,0,female,4,0
9712,11212,3,60,1,male,3,0
9713,11213,74,18,0,female,2,1
9714,11214,95,6,1,male,5,1
9715,11215,25,31,1,female,3,1
9716,11216,99,34,0,female,4,1
9717,11217,50,47,1,male,0,0
9718,11218,13,59,1,male,0,0
9719,11219,40,47,0,female,4,1
9720,11220,89,18,1,female,3,1
9721,11221,38,6,0,male,0,0
9722,11222,34,35,1,male,0,1
9723,11223,10,11,1,male,1,0
9724,11224,32,19,1,female,1,1
9725,11225,41,55,0,male,0,0
9726,11226,23,41,0,female,4,1
9727,11227,54,43,1,male,2,1
9728,11228,51,3,1,male,0,0
9729,11229,96,21,0,female,5,1
9730,11230,97,30,0,female,5,1
9731,11231,58,24,1,male,3,0
9732,11232,91,24,0,male,2,1
9733,11233,61,17,0,female,3,1
9734,11234,7,46,1,male,5,1
9735,11235,46,48,1,male,1,0
9736,11236,41,33,1,female,2,1
9737,11237,72,42,1,female,2,0
9738,11238,21,5,0,female,0,0
9739,11239,94,48,0,male,2,1
9740,11240,96,29,0,male,4,1
9741,11241,70,17,0,female,4,1
9742,11242,86,34,1,female,5,1
9743,11243,95,52,0,female,2,1
9744,11244,92,36,1,female,2,1
9745,11245,98,23,0,male,2,1
9746,11246,10,4,1,female,5,0
9747,11247,79,39,1,female,2,0
9748,11248,93,14,1,male,5,1
9749,11249,25,18,1,male,3,0
9750,11250,83,14,1,male,3,1
9751,11251,97,27,1,male,3,1
9752,11252,80,34,1,female,3,0
9753,11253,97,14,0,female,1,1
